track_id,lyrics
112196,Oot! Oot! Oot! Out! Oot! Oot! Oot! Out! Oot! each спорт out  He? You're not?  Oh.  Oh.
112197,"Better we give, as many as we can  We can't forget all the sweetest things  Better we give, as many as we can  We can't forget all the sweetest things  Just a reminder  Better we give, as many as we can  Interview  During  They said"
112198,"Who's absolutely made to all of me?  Gee, who have I got to win?  Who simply must give in?  Who, who, you, who, that's you?"
112210,"If you enjoyed this video, please subscribe to the channel and leave a comment below."
112252,Mmm  Resta el aire resta  Exhala y la brisa deja de entrar  A dar ahora  Mmm  Los hilos en bruno colaba  Oh
112468,What if residuals could pay for my songs?  What if I had time to just play with a dog?  I'm sayin' you're playin' along to my rate  Shit if my uncle had Ted TV my aunt  Think about it  Huh? What?  Think about it  Huh? What?  Think about it  Huh? What?  Think about it
112481,"This is Howie.  Plus, I got the etiquette.  Etiquette.  This is Howie.  Plus, I got the etiquette.  This is Howie.  Plus, I got the etiquette.  Etiquette.  Play stress checks with the help of her world rap.  This is Howie."
112488,"Yeah, that's what my heart said, my heart said  Yeah, that's what my heart said, my heart said"
112527,"That's not too long, you've almost started writing for you  When you're sitting there playing on the internet  Talking to a punk about abolishing the government  Don't forget to tell him that you're full of shit  You're always talking about starting up a punk band  Pile on your face, always saying you're so fucking and you just don't get it  We don't need another feature"
112528,"Come up when you fail, follow yourself, create your own ground  Everdeen, failure, conviction, success  Everdeen, failure, conviction, success"
112529,You know a G?  Nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
112583,🎵  Snowflakes falling down  To the ground beneath my feet  Pieces of-
112584,It ticks.  The duvet is heaving  with my gentle breathing.  It's late in the night.
112585,"Then we're good to go, come and take a look at the lake  Let's have a quick skate before it gets late  Come and take a look at the frozen lake  Put your clothes on mate, don't make that mistake  Ba ba da ba ba ba, ba ba ba ba ba happy Christmas  Ba ba da ba ba ba, ba ba ba ba ba a happy Christmas  I'm so psyched and super pumped  I've been waiting for this one day for 12 months  I've had a run around and a skip and a jump  Now let me take a deep breath while I listen to my heart thump"
112586,"I've been munched all I can do is moan  I'll have to live without  But I would have loved to crack one out  Now I just want to shout  Who's been gobbling my nuts?  Oh, who's been gobbling my nuts?  Leave my nuts alone, leave my nuts alone  Oh, who's been gobbling my nuts?  Who's been gobbling my nuts?  Leave my nuts alone, leave my nuts alone  Won't you leave my nuts?"
112587,Redlock checkout queues Gift ideas pumped in our ears  But it's all too naff to choose I think we've got confused  Jumpers that don't fit Boring books that won't get a look  Or ornaments and cheap train kits But I want none of it
112588,"You're here, I wish that you would stay forever  But you don't, no you always go away  And when you're gone, I wish that we were still together  But we're not, and it has to be  It has to be this way  Christmas time"
112769,P-O-S-N-D gingerbread roll  Take it easy  It's your turn  and they can't wait  for this  to go  1  2  3  And they can't wait  for this  to go  1  2  3  1  2  1  2  3  1  2  3  4
112790,"We found ourselves in the silence of the night  We're satisfied  We're drawn as neatly as a flash in the bag  The money's tried to ride a big whale on fake line  We're barely complete, I wrote him a ticket  To reach the ocean  And then we went and made the tickets to the place we all learned about  Maybe this man standing outside is not a real watchman"
112977,"I'm not sure how to do this, but I'll try."
113023,were alive  they had to die  the reason  this place become unlocative  the owner of the farm needs more income  the best way to guarantee the success of the operation
113027,"[""Dance of the Sugar Plum Fairy""]  [""Dance of the Sugar Plum Fairy""]"
113030,"I'm just a simple man inhabiting the earth in verses in the tree, reflecting like a vision  of the truth inside a rock pool, mirrors on my block pool, wait like a freight train,  crossing over borders on the watch for my next change, metamorphosize, mobilize uniquely."
113031,"Then it began to creep like a slimy red animal across the land  Covering field, ditch, retreating, and a head roll with living scarred feelers  Crawling, crawling  Ja ja ja ja ja ja ja j'arrive sur le trac  Faut que je le tombe faut pas que je craque  Je dois pas penser au track ni aux ventes de la plaque  Je veux juste casser la baraque  Il ne faut pas que je me raque ni que je reste en braque  Je remonte ma ceinture et je me prête par à l'attaque"
113032,"Go to the factory, go and get my ceremonies  Oh, I just don't know it  I told Jesus what it had to be you  I told Jesus why do people judge you  The way they do, the way they do  I guess everything happens for a reason  I said I told Jesus what it had to be you  I told Jesus why do people judge you  The way they do, the way they do"
